col0,col1,col2,col3
South African cricket team in India in 2015,cricket,2015-01-01,South Africa
New Zealand cricket team in South Africa in 2015,cricket,2015-01-01,South Africa
South African cricket team in Zimbabwe in 2014,cricket,2014-01-01,South Africa
South African cricket team in Sri Lanka in 2014,cricket,2014-01-01,South Africa
1978 France rugby union tour of Far East and Canada,rugby union,1978-01-01,France
1924 United States rugby union tour of England and France,rugby union,1924-01-01,United States of America
1998 Nike Tour graduates,golf,1998-01-01,United States of America
1997 Nike Tour graduates,golf,1997-01-01,United States of America
1996 Nike Tour graduates,golf,1996-01-01,United States of America
1995 Nike Tour graduates,golf,1995-01-01,United States of America
2016 Scotland rugby union tour of Japan,rugby union,2016-01-01,Japan
