col0,col1,col2
Apostolic Vicariate of Pando,250386,86261
Apostolic Vicariate of Nepal,27504000,147181
Apostolic Vicariate of Nekemte,6000000,98792
Apostolic Vicariate of Mongo,1700000,533840
Vicariate Apostolic of Méndez,120400,28919
Apostolic Vicariate of Mitú,28000,54135
Apostolic Vicariate of Meki,5855029,156600
Apostolic Vicariate of Leticia,71000,121000
Apostolic Vicariate of Kontagora,1300000,55000
Roman Catholic Apostolic Vicariate of Jolo,1675026,2688
Apostolic Vicariate of Jaén en Peru,550000,32572
Roman Catholic Vicariate Apostolic of Izabal,461200,9038
