col0,col1,col2,col3
SSQ,SSQ,1983-01-01,SSQ discography
The McCoys,The McCoys,1962-01-01,The McCoys discography
The Blow Monkeys,The Blow Monkeys,1981-01-01,The Blow Monkeys discography
Dr. Buzzard's Original Savannah Band,Dr. Buzzard's Original Savannah Band,1976-01-01,Dr. Buzzard's Original Savannah Band discography
Gnidrolog,Gnidrolog,1972-01-01,Gnidrolog discography
CC Cowboys,CC Cowboys,1989-01-01,CC Cowboys discography
It's a Beautiful Day,It's a Beautiful Day,1967-01-01,It's a Beautiful Day discography
TISM,This Is Serious Mum,1982-01-01,TISM discography
Classics IV,Classics IV,1965-01-01,Classics IV discography
The Beloved,The Beloved,1983-01-01,The Beloved discography
The Beat,The Beat,1978-01-01,The Beat discography
The Chambers Brothers,The Chambers Brothers,1954-01-01,The Chambers Brothers discography
The Jimi Hendrix Experience,The Jimi Hendrix Experience,1966-01-01,The Jimi Hendrix Experience discography
