col0,col1,col2
C&A 178,C&A,Belgium
Cari-Sonne-Dampagnolo-Merckx,Cpri-Sonne-Campagnolo-Merckx,Belgium
C&A,C&A,Belgium
Boule 'Or-Sunair-Colnago,Boule d'Or-Sunir-Colnago,Belgium
DAF Trucks-Côte d'O-Gazelle 1981,DAFTrucks-Côte d'Or-Gazelle,Belgium
Novemail-Histor-Laser Comquter,Noemail-Histor-Laser Computer,France
Cio-Auina,Clo-Aufina,Switzerland
Beckers Snacms,Beckers Snbcks-Gazelle,Kingdom of the Netherlands
BostonMvic 1981,Boston-Mavi,Belgium
Boston-IFI-Navic 1980,Boston/IFI-Mavic,Belgium
Re{nolds 1980,Reynoldu,Spain
TL-Raleigh,TI/Raleigh,Netherlands
Fesina,Fetina,Spain
TI-Raleigh-Crfda 1980,I-Raleigh-Creda,Kingdom of the Netherlands
Mercir,Coop-Hooned,France
BostonMavic,Bpston-IFI-Mavic,Belgium
Mapei,Eldor-Vines,Belgium
TI-Raleigh 1<75,UI-Raleigh,Kingdom of the Netherlands
TI-Ralejgh-McGregor 1979,TI-Raleiih-McGregor,Netherlands
Vittadelno,Pepsi-Cla,Italy
