col0,col1,col2,col3,col4
Bettna parish,t1139460746,1758,25,Bettna socken
Berg parish,t823955163,2257,297,Berg socken
Berga parish,t1139460674,2600,157,Berga socken
Barnarp parish,t665252464,3530,216,Barnarp socken
Barlingbo parish,t345799104,265,37,Barlingbo socken
Bankeryd parish,t823955283,9107,157,Bankeryd socken
Balingsta parish,t505862502,423,26,Balingsta socken
Axberg parish,t505862179,10758,58,Axberg socken
Attmar parish,t345799120,1791,6,Attmar socken
Aspeboda parish,1640-01-01,1470,131,Aspeboda socken
Asklanda parish,t823955419,656,166,Asklanda socken
