col0,col1,col2
Royal Academy of Jurisprudence and Legislation,Real Academia de Jurisprudencia y Legislación headquarters,1763-01-01
Real Academia de la Historia,Palace of the Marquis of Molins,1738-04-18
Royal Academy of Fine Arts of Saint Isabel of Hungary,Casa de los Pinelo,1660-01-01
Dutch Royal Academy of Medicine of Belgium,Academy Palace,1937-01-01
Royal Academy of Medicine of Belgium,Academy Palace,1841-09-19
Accademia dei Pugni,via Monte Napoleone,1761-01-01
Jakiunde,Bergara,2007-10-25
Royal Academy of Arts,City of Westminster,1768-01-01
"Académie des sciences, belles-lettres et arts de Rouen",Rouen,1744-06-17
Academy of the Asturian Language,Oviedo,1980-12-15
University of Sarajevo,Sarajevo,1949-12-02
Academia de Bellas Artes de Santa Bárbara,Valencia,1753-02-07
Royal Galician Academy,A Coruña,1906-09-30
Académie de l'air et de l'espace,Toulouse,1983-01-01
Atatürk Teacher Training Academy,Nicosia,1937-01-01
Royal Canadian Academy of Arts,Ottawa,1880-01-01
Academy of Fine Arts in Gdansk,Gdańsk,1945-01-01
Philippine Academy of the Spanish Language,Makati,1924-07-25
Academia Mexicana de la Lengua,Mexico City,1875-09-12
Mexican Academy of History,Mexico City,1919-01-01
