col0,col1,col2,col3
Liberal Reformist Party,Category:Liberal Reformist Party politicians,liberalism,former liberal party
Progressive Party,Category:Progressive Party (Israel) politicians,liberalism,former liberal party
Liberal Party,Category:Liberal Party (Israel) politicians,liberalism,former liberal party
Aikoku Kōtō,Category:Aikoku Kōtō politicians,liberalism,former liberal party
New Frontier Party,Category:New Frontier Party (Japan) politicians,social liberalism,former liberal party
Latvian Way,Category:Latvian Way politicians,liberalism,former liberal party
Liberal Party,Category:Liberal Party (Iceland) politicians,liberalism,former liberal party
Liberal Party,Category:Commonwealth Liberal Party politicians,liberalism,former liberal party
Liberal Party of Japan,Category:Liberal Party of Japan (1881) politicians,liberalism,former liberal party
Democratic Party,Category:Democratic Party (South Africa) politicians,liberalism,former liberal party
