col0,col1,col2,col3
Belgium Muggle Quidditch,Belgium,Brussels-Capital Region,muggle quidditch
SJ Gaming,Finland,Sotkamo,esports
Cloud9,United States of America,Los Angeles,esports
Munich Colmcilles,Germany,Munich,Gaelic football
Six Nations Rugby Ltd,Ireland,Dublin,rugby union
Martinez Clippers,United States of America,Martinez,baseball
Cyprus Table Tennis Association,Republic of Cyprus,Strovolos,table tennis
Hellenic Table Tennis Federation,Greece,Athens,table tennis
The Finnish Football League Association,Finland,Bolt Arena,association football
Lesotho Defence Force F.C.,Lesotho,Maseru,association football
SK Gaming,Germany,Oberhausen,esports
Tipperary GAA,Ireland,County Tipperary,Gaelic football
Clare GAA,Ireland,County Clare,Gaelic football
Kilkenny GAA,Ireland,County Kilkenny,Gaelic football
Limerick GAA,Ireland,County Limerick,Gaelic football
International Federation of Muaythai Amateur,Thailand,Bangkok,Muay Thai
Nihon Ki-in,Japan,Gobanchō,Go
Korea Baduk Association,South Korea,Seoul,Go
Taiwan Chi Yuan Culture Foundation,Taiwan,Taipei,Go
American Go Association,United States of America,New York City,Go
