col0,col1,col2
Cardiff Muslim Primary School,Cathays,2006-10-27
Caerau Primary School,"Caerau, Bridgend",2009-11-05
Gwaunmeisgyn Primary School,Beddau,2003-01-01
Ynyshir Primary School,Porth,2006-10-26
Edwardsville Primary School,Treharris,2004-09-08
Whiterose Primary,New Tredegar,2004-08-24
Hendreforgan Community Primary School,Gilfach Goch,2003-01-01
Cwmclydach Primary,Clydach Vale,2006-10-27
Ty Bronllys,Bronllys,2007-04-01
Aberbargoed Primary School,Bargoed,2003-01-01
Park Primary School Bargoed,Bargoed,2003-01-01
Ysgol Bro Sannan,Aberbargoed,2004-08-24
ST Illtyd's,Abertillery,2004-08-24
