col0,col1,col2
Observatório Astronómico de Santa Clara,Portugal,heritage without legal protection
Malakoff Tower,Brazil,FUNDARPE Good Class
Chomsongdae,North Korea,part of World Heritage Site
Ward Observatory,New Zealand,NZHPT Category I listing
Sydney Observatory,Australia,Heritage Act - State Heritage Register
Observatório Astronómico da Faculdade de Ciências da Universidade do Porto,Portugal,Monument of Public Interest
Ole Rømer Observatory,Denmark,monument on Kulturstyrelsen register
Calais Observatory,United States of America,place listed on the National Register of Historic Places
Washburn Observatory,United States of America,place listed on the National Register of Historic Places
McKim Observatory,United States of America,place listed on the National Register of Historic Places
Jones Observatory,United States of America,place listed on the National Register of Historic Places
Goodsell Observatory,United States of America,place listed on the National Register of Historic Places
Georgetown University Astronomical Observatory,United States of America,place listed on the National Register of Historic Places
Higginson Tower,Canada,designated heritage property (part IV)
Building 20,Canada,classified federal heritage building of Canada
Newbrook Observatory,Canada,Alberta provincial historic resource
Harestua Solar Observatory,Norway,heritage site in Norway
Mills Observatory,United Kingdom,category B listed building
ancien observatoire astronomique de la Marine de Nantes,France,registered historic monument
William Brydone Jack Observatory,Canada,national historic site of Canada
