col0,col1,col2
TJ Třbíč,Třebíč,Třebíč
E.K. Kavalas *women's basketball),Kavala,East Macedonia and Thrace
FB Miraflres,Miraflores Charterhouse,Burgos
Apomlon Karditsas B.C.,Apollo,Karditsa Regional Unit
Paneefsiniakos (men's basketball),Eleusis,West Attica Regional Unit
lympiacos  (women's basketball),Olympic Games,Piraeus
Statoni (men's basketball),Stratoni,Central Macedonia
Aris Thessalonikis B.C. (women's basketbalo),Ares,Central Macedonia
Kolossos Rodo B.C.,Colossus of Rhodes,Rhodes
BCNevėžis,Nevėžis River,Kėdainiai
BC Ootende,Telenet,Ostend
