col0,col1,col2,col3
NSO Group,2010-01-01,Pegasus (spyware),computer security
Plan C Studios,2016-01-01,film,filmmaking
CS Yachts,1963-01-01,CS 395,boat building
"Dynamic Sealing Technologies, Inc.",2002-01-01,Slip ring,manufacturing
nuTonomy,2013-01-01,autonomous car,transport
Dyson,1994-01-01,hair dryer,home appliance industry
Chanel,1913-01-01,clothing,clothing industry
Huawei,1987-01-01,smartphone,Information and Communications Technology
Bigelow Aerospace,1999-01-01,BA 330,aerospace industry
Razer Inc.,2005-01-01,computer keyboard,computer industry
STX Europe,2004-01-01,cruise ship,shipbuilding
Tetra Pak,1951-01-01,food packaging,packaging and labeling
Mitsubishi,1870-01-01,telecommunication,automotive industry
"Eddie Bauer Holdings, Inc.",1920-01-01,clothing,retail
Tommy Hilfiger Corporation,1985-01-01,clothing,retail
Versace,1978-01-01,designer clothing,fashion
The Lego Group,1934-01-01,software,toy
Dell Inc.,1984-02-01,computer keyboard,software
Zazeen,2012-01-01,IPTV,telecommunications industry
Cyanogen Inc,2012-01-01,CyanogenMod,software development
