col0,col1,col2,col3
Apostolic Nunciature to the Philippines,Manila,Malate,Holy See
Apostolic Nunciature to Albania,Tirana,Tirana District,Vatican City
Apostolic Nunciature to Sweden,Djursholm,Stockholm,Vatican City
Apostolic Nunciature to the United States,"Washington, D.C.","Washington, D.C.",Holy See
Apostolic Nunciature to Guinea,Conakry,Conakry,Vatican City
Apostolic Nunciature to Costa Rica,San José,San José,Vatican City
Apostolic Nunciature to Brazil,Brasília,Brasília,Vatican City
Apostolic Nunciature to Guatemala,Guatemala City,Guatemala City,Vatican City
Apostolic Nunciature to Kazakhstan,Nur-Sultan,Nur-Sultan,Vatican City
Apostolic Nunciature to Pakistan,Islamabad,Islamabad,Vatican City
Apostolic Nunciature to Czech Republic,Prague,Prague,Vatican City
