col0,col1,col2,col3
Chuquicamata,copper,Chile,Calama
Victoria Mine,copper,United States of America,Rockland Township
Shaida Copper Mine,copper,Afghanistan,Adraskan District
El Boleo,manganese,Mexico,Santa Rosalía
Falun Mine Museum,copper,Sweden,Falun Municipality
Aitik,copper,Sweden,Gällivare Municipality
Bingham Canyon Mine,copper,United States of America,Salt Lake County
Las Bambas copper mine,copper,Peru,Apurímac
Schuyler Copper Mine,copper,United States of America,North Arlington
Osceola Mine,copper,United States of America,Osceola County
Eloise Copper Mine,copper,Australia,Queensland
Copper Mines of Tasmania,copper,Australia,Tasmania
Nifty Mine,copper,Australia,Western Australia
El Abra mine,copper,Chile,Antofagasta Region
Gibraltar Mine,copper,Canada,British Columbia
Highland Valley Copper mine,copper,Canada,British Columbia
