col0,col1,col2,col3
Aoki Chūō Elementary School,43,Kawaguchi,Kawaguchi
Sakurano Elementary School,27,Musashino,Musashino
Shiba Chūō Elementary School,23,Kawaguchi,Kawaguchi
Goshogawara City Chūō Elementary School,17,Goshogawara,Goshogawara
Koganei Daiichi Elementary School,18,Koganei,Koganei
Futaba Elementary School,19,Sumida-ku,Sumida-ku
Kaishin Daiichi  Elementary School,18,Nerima-ku,Nerima-ku
Akado Elementary School,16,Arakawa-ku,Arakawa-ku
Soshigaya Elementary School,19,Setagaya-ku,Setagaya-ku
Seinan Elementary School,18,Minato-ku,Minato-ku
Ichigaya Elementary School,16,Shinjuku-ku,Shinjuku-ku
Tsutsui Elementary School,17,Aomori,Aomori
