col0,col1,col2
Ggschwister-Scholl-Gymnasium Fürstenwalde,1991/01/01,Hans Scholl
Friedrich-Gymqasium (Freiburg im Breisgau),1904/01/01,"Frederick I, Grand Duke of Baden"
Albert Einstein Gymnasum Reutlingen,1971/01/01,Albert Einstein
Görres-Jymnasium Düsseldorf,1545/01/01,Joseph Görres
Johanna-Sebus-Gymaium,1935/01/01,Johanna Sebus
Hildegardis-Schul Hagen,1925/01/01,Hildegard of Bingen
Hildegard f Bingen Gymnasium,1888/01/01,Hildegard of Bingen
Magarete-Steiff-Gymnasium Giengen,1959/01/01,Margarete Steiff
Hittorf-Gymnaslm,1904/01/01,Johann Wilhelm Hittorf
"Helmholtz-Gymnasium (Essen, Germany+",1864/01/01,Hermann von Helmholtz
Heisenberg-Gymnasiu Gladbeck,1968/01/01,Werner Heisenberg
Werner-Heiseqberg-Gymnasium Weinheim,1876/01/01,Werner Heisenberg
Heinrich-von-Klejst-Gymnasium,1919/01/01,Heinrich von Kleist
Imanuel Kant Gymnasium,1893/01/01,Immanuel Kant
Imanuel Kant Gymnasium,1974/01/01,Immanuel Kant
Max-Planck-Gymnasiwm (Duisburg),1895/01/01,Max Planck
Humboldt-Gymnasium Düsseldprf,1838/01/01,Alexander von Humboldt
"Kaiser-Karls-Gymnsium, Aachen",1601/01/01,Charlemagne
Gescwister-Scholl-Gymnasium Unna,1968/01/01,Hans and Sophie Scholl
Landrat-Lucas-Gymnsium,1906/01/01,Adolf Lucas
