col0,col1,col2,col3
Skaggs Companies,1915-01-01,1979-01-01,United States of America
Seessel's,1858-01-01,2002-01-01,United States of America
Scott's Food & Pharmacy,1954-01-01,2014-01-01,United States of America
Red Food,1908-01-01,1995-01-01,United States of America
Quality Markets,1913-01-01,2010-08-01,United States of America
Omni Superstore,1987-01-01,1997-01-01,United States of America
Mars,1943-01-01,2016-01-01,United States of America
Kessel Food Markets,1981-01-01,1999-01-01,United States of America
Hamady Brothers,1911-01-01,1991-01-01,United States of America
Rimi,1977-01-01,2015-01-01,Norway
Centra,1888-01-01,2001-12-01,Netherlands
Suma,1956-01-01,2001-01-01,Denmark
Warehouse Economy Outlet,1971-01-01,1975-01-01,United States of America
Bottom Dollar Food,2005-09-21,2015-01-12,United States of America
Waldbaum's,1904-01-01,2015-01-01,United States of America
Victory Supermarkets,1923-01-01,2004-01-01,United States of America
Centra,1966-01-01,2015-01-01,Norway
Ultra Food & Drug,1989-01-01,2008-01-01,Canada
Waro,1969-01-23,2003-09-30,Switzerland
Champion,1969-01-01,2010-01-01,France
