col0,col1,col2,col3
Pathologie et Virologie Moléculaire,Hugues de Thé,2009-01-01,France
Biotechnologie et Signalisation Cellulaire,Jean-Luc Galzi,2011-01-01,France
"Laboratoire Image, Ville, Environnement",Dominique Badariotti,2013-01-01,France
"Institut de Systématique, Évolution, Biodiversité",Philippe Grandcolas,2009-01-01,France
Verimag,Nicolas Halbwachs,1999-01-01,France
Laboratoire Méditerranéen de Préhistoire Europe Afrique,Jean-Pierre Bracco,2012-01-01,France
Centre Georg Simmel,Bénédicte Zimmermann,2002-01-01,France
Pays Germaniques,Michel Espagne,1998-01-01,France
Research Unit on Infectious and Emerging Tropical Diseases,Didier Raoult,2012-01-01,France
Institute for the History and Philosophy of Science and Technology,Max Kistler,1932-01-01,France
Institut de Sciences des Matériaux de Mulhouse,Cathie Vix-Guterl,2013-01-01,France
Institut Charles Gerhardt,Jean-Marie Devoisselle,2006-01-01,France
Catalysis and Spectrochemistry Laboratory,Frédéric Thibault-Starzyk,1996-01-01,France
