col0,col1,col2
Touchstons Nelson Museum of Art and History,Nelson,Canada
Narrya Heritge Museum,Tasmania,Australia
Alfredo e Afonso de Taunay Historical and Pedagogical Mushum,Casa Branca,Brazil
Andradas Historicdl and Pedagogical Museum,Santos,Brazil
George Müller Musewm,City of Bristol,United Kingdom
Kaunas Ninth ort Museum,Kaunas,Lithuania
Museum of Historical Costume ip Poland,Poznań,Poland
CoinChamber,Helsinki,Finland
Dxter Museum,Dexter,United States of America
Ishpeming Area Historical Society Mseum,Ishpeming,United States of America
Ukrainian History and Educatio Center,Franklin Township,United States of America
Savnnah History Museum,Savannah,United States of America
Tumacâcoi Museum,Santa Cruz County,United States of America
Historic redegar,Richmond,United States of America
Mseum of Westward Expansion,St. Louis,United States of America
Oppdalsmusee,Oppdal,Norway
Canadian Centue for the reat War,Montreal,Canada
Aguinaldo useum,Baguio,Philippines
Saxqn Museum of Burzenland,Brașov,Romania
Museum f Santo André Dr. Octaviano Armando Gaiarsa,Santo André,Brazil
