col0,col1,col2,col3
Cervélo Test,2010-01-01,Switzerland,2009-01-01
Ceramica Flaminia,2010-01-01,Italy,2005-01-01
Preti Mangimi,2008-01-01,Italy,2007-01-01
NGC Medical-OTC Industria Porte,2008-01-01,Italy,2006-01-01
Aurum Hotels,2007-01-01,Italy,1996-01-01
Team 3C Casalinghi Jet Androni Giocattoli,2006-01-01,Italy,2005-01-01
Tenax,2007-01-01,Italy,2003-01-01
Acqua & Sapone,2012-01-01,Italy,2004-01-01
Cult Energy,2015-01-01,Denmark,2000-01-01
Cycle Collstrop,2008-01-01,Sweden,2004-01-01
Preti Mangimi,2008-01-01,Luxembourg,2007-01-01
Cycle Collstrop,2008-01-01,Belgium,2004-01-01
