col0,col1,col2
DreamWorks Animation,Pacific Data Images,list of animated short films
Paramount Pictures,MTV Films,film
Walt Disney Pictures,Walt Disney Animation Studios,film
Columbia Pictures,TriStar Pictures,film
Universal Studios,Focus Features,film
Touchstone Pictures,ABC Studios,film
National Geographic Society,National Geographic Partners,software
Pixar,Pixar Canada,software
DreamWorks,Go Fish Pictures,software
20th Century Studios,Fox Studios Australia,software
The Walt Disney Company,Pixar,software
Vixen Media Group,Vixen,pornographic film
Gaumont Film Company,Alphanim,film
The Weinstein Company,Dimension Films,film
