col0,col1,col2,col3
Shensa Saveh FSC,1996-01-01,2008-01-01,futsal
Sadra Shiraz FSC,1995-01-01,2013-01-01,futsal
Gostaresh Foolad Tabriz FSC,2008-01-01,2012-01-01,futsal
Firooz Sofeh FSC,2008-01-01,2012-07-17,futsal
FC Andorra Futsal,1986-01-01,2013-01-01,futsal
Elmo Adab Mashhad FSC,1997-01-01,2011-12-01,futsal
ED Láncara,1995-01-01,2006-01-01,futsal
Dabiri Novin Tabriz FSC,2010-01-01,2011-01-01,futsal
Bargh Shiraz FSC,2008-01-01,2015-01-01,futsal
Atlético Boadilla FS,1991-01-01,2004-01-01,futsal
Astorga FS,1977-01-01,2001-01-01,futsal
Dinamo-2 Moscow,2005-01-01,2010-01-01,futsal
UD Guadalajara FS,2000-01-01,2012-01-01,futsal
MFC Tulpar,2001-01-01,2016-01-01,futsal
CD Vigo FS,1991-01-01,2007-01-01,futsal
Pinto FS,1988-01-01,2010-01-01,futsal
FS Móstoles,1989-01-01,2009-01-01,futsal
Maspalomas FS,1985-01-01,2004-01-01,futsal
