col0,col1,col2
Das Erste,Arte,Germany
ITV,Hackney Empire,United Kingdom
France 24,France 24 website,France
Yle,Yle TV1,Finland
Comedy Central,Comedy Central Films,United States of America
NBC,WNBC,United States of America
CBS,Viacom,United States of America
American Broadcasting Company,ABC News,United States of America
HBO,Cinemax,United States of America
National Geographic Channel,Nat Geo Wild,United States of America
Fox Broadcasting Company,Fox Sports,United States of America
NHK,D-3,Japan
