col0,col1,col2,col3
Kirchenbezirk Herrenberg,Germany,Evangelical-Lutheran Church in Württemberg,Körperschaft des öffentlichen Rechts
Kirchenbezirk Heidenheim,Germany,Evangelical-Lutheran Church in Württemberg,Körperschaft des öffentlichen Rechts
Kirchenbezirk Geislingen an der Steige,Germany,Evangelical-Lutheran Church in Württemberg,Körperschaft des öffentlichen Rechts
Kirchenbezirk Gaildorf,Germany,Evangelical-Lutheran Church in Württemberg,Körperschaft des öffentlichen Rechts
Kirchenbezirk Ditzingen,Germany,Evangelical-Lutheran Church in Württemberg,Körperschaft des öffentlichen Rechts
Kirchenbezirk Esslingen,Germany,Evangelical-Lutheran Church in Württemberg,Körperschaft des öffentlichen Rechts
Kirchenbezirk Degerloch,Germany,Evangelical-Lutheran Church in Württemberg,Körperschaft des öffentlichen Rechts
Kirchenbezirk Calw,Germany,Evangelical-Lutheran Church in Württemberg,Körperschaft des öffentlichen Rechts
Kirchenbezirk Crailsheim,Germany,Evangelical-Lutheran Church in Württemberg,Körperschaft des öffentlichen Rechts
Kirchenbezirk Blaubeuren,Germany,Evangelical-Lutheran Church in Württemberg,Körperschaft des öffentlichen Rechts
Kirchenbezirk Besigheim,Germany,Evangelical-Lutheran Church in Württemberg,Körperschaft des öffentlichen Rechts
Kirchenbezirk Biberach,Germany,Evangelical-Lutheran Church in Württemberg,Körperschaft des öffentlichen Rechts
