col0,col1,col2,col3,col4
Eagle Boys,Albury,1987-01-01,Annerley,Australia
Domino's Pizza,Ypsilanti,1960-06-10,Ann Arbor Charter Township,United States of America
Papa Gino's,Boston,1961-10-23,Dedham,United States of America
Sbarro,New York City,1956-01-01,Huntington,United States of America
Chuck E. Cheese,San Jose,1977-01-01,Irving,United States of America
Pizza Hut,Wichita,1958-01-01,Plano,United States of America
Pizza Schmizza,Oregon,1993-01-01,Salem,United States of America
Papa John's Pizza,Jeffersontown,1984-01-01,Louisville,United States of America
Telepizza,Madrid,1986-01-01,San Sebastián de los Reyes,Spain
Pizza Delight,Shediac,1968-01-01,Moncton,Canada
Boston Pizza,Edmonton,1964-01-01,Richmond,Canada
Happy Joe's,Bettendorf,1972-01-01,Bettendorf,United States of America
Mazzio's,Tulsa,1961-01-01,Tulsa,United States of America
LaRosa's Pizzeria,Cincinnati,1954-01-01,Cincinnati,United States of America
Hungry Howie's Pizza,Taylor,1973-01-01,Madison Heights,United States of America
Uno Chicago Grill,Chicago,1943-01-01,Boston,United States of America
Topper's Pizza,Greater Sudbury,1982-01-01,Barrie,Canada
Big Apple Pizza,Israel,1986-01-01,Israel,Israel
Jet's Pizza,Sterling Heights,1978-01-01,Sterling Heights,United States of America
Shakespeare's Pizza,Columbia,1973-01-01,Columbia,United States of America
