col0,col1,col2,col3
Lawndale,1984-01-01,surf music,SST Records
OTT,1995-01-01,pop music,Sony Music
Mighty Clouds of Joy,1961-01-01,rhythm and blues,Epic
Loose Ends,1980-01-01,soul music,Virgin Records
Love Inc.,1997-01-01,House music,RCA Records
Los Mac's,1962-01-01,rock and roll,RCA Records
Lord Tariq and Peter Gunz,1996-01-01,hip hop music,Columbia Records
Kleshay,1997-01-01,contemporary R&B,Mercury Records
Luxuria,1987-01-01,indie rock,Beggars Banquet Records
McFadden & Whitehead,1970-01-01,rhythm and blues,Philadelphia International Records
Fat Les,2002-01-01,pop music,Telstar Records
Eddie & the Tide,1983-01-01,rock music,Spin Records
