col0,col1,col2
"Watazumi-jinja (Tsushima, Nagasaki)",Nagare-zukuri,Tsushima
Takakuramusubimiko-jinja,Owariari,"Takakura-chō, Nagoya"
Kōdai-jingū,Shinmei-zukuri,Kugenuma
Takahashi Inari Shrine,Shinmei-zukuri,Kumamoto
Muroran Hachimangu Shrine,Nagare-zukuri,Muroran
Imahie-jingu Shrine,Nagare-zukuri,Higashiyama-ku
Muraya-ni-masu-Mifutsuhime-jinja,Nagare-zukuri,Tawaramoto
Nagi-jinja,Nagare-zukuri,Nakagyō-ku
Higashiguchi Hongu Fuji Sengen Shrine,Ishi-no-ma-zukuri,Oyama
Murayama Sengen Shrine,Irimoya,Fujinomiya
Aekuni jinja,Nagare-zukuri,Iga
Kasuga-jinja (Kitakyushu),Nagare-zukuri,Fukuoka Prefecture
Nagahama Hachiman-gū Shrine,Shinmei-zukuri,Nagahama
Itsukushima Shrine,rake-overhanging gabled roof,Kamigyō-ku
Hokumon Shrine,Shinmei-zukuri,Wakkanai
Yoshida Shrine,Shinmei-zukuri,Mito
Himuro Shrine,Nagare-zukuri,Nara
Yoshida Shrine,Kasuga-zukuri,Sakyō-ku
Fushimi Inari-taisha,Nagare-zukuri,Fushimi-ku
Ōsaki Hachiman-gū,Ishi-no-ma-zukuri,Aoba-ku
