col0,col1,col2
OK Tent,volleyball,Obrenovac
Hitachi Rivale,volleyball,Hitachinaka
Toray Arrows,volleyball,Mishima
Pays d'Aix Venelles Volley-Ball,volleyball,Venelles
Vandœuvre Nancy Volley-Ball,volleyball,Vandœuvre-lès-Nancy
F.C. Tokyo,volleyball,Kōtō-ku
Rocheville Le Cannet,volleyball,Le Cannet
VBC Riom,volleyball,Riom
Chaumont Volley-Ball 52,volleyball,Chaumont
G.S. Lamias Achilleus,volleyball,Lamia
Asnières Volley 92,volleyball,Asnières-sur-Seine
Anorthosis Famagusta Volley (men),volleyball,Limassol
Associação Atlética Desportiva São Bernardo,volleyball,São Bernardo do Campo
Étoile Sportive du Sahel,volleyball,Sousse
Béziers Volley,volleyball,Béziers
Évreux Volley-ball,volleyball,Évreux
Volley Santa Croce,volleyball,Santa Croce sull'Arno
Effector Kielce,volleyball,Kielce
Dauphines Charleroi,volleyball,Charleroi
OK Jedinstvo Uzice,volleyball,Užice
