col0,col1,col2,col3
The Talardy,St Asaph,accommodation,Marston's
"The Starling Cloud, Parc-Y-Llyn",Aberystwyth,accommodation,Marston's
The Castle Hotel (JD Wetherspoon),Ruthin,accommodation,J D Wetherspoon
The George Hotel (JD Wetherspoon),Brecon,accommodation,J D Wetherspoon
The Queen's Hotel (Lloyds No1),Newport,accommodation,J D Wetherspoon
Fairy Falls Hotel,Trefriw,accommodation,Punch Taverns
The Golden Star Public House,Norwich,Bar billiards,Greene King
Red Lion Inn,Southwick,parking lot,Fuller's Brewery
Red Lion Public House,Stanstead Abbotts,parking lot,Punch Taverns
Spread Eagle Public House,West Liss,Bar billiards,Punch Taverns
Gronant Inn,Gronant,accommodation,Marston's
Jolie Brise (JD Wetherspoon),Teignmouth,Wheelchair access.,J D Wetherspoon
The Fleming Arms Public House,Southampton,karaoke box,Hungry Horse
The Arkles Public House,Anfield,karaoke box,Greene King
"The Claude Hotel, Roath",Cardiff,karaoke box,Greene King
