col0,col1,col2,col3
Quick-Step Floors 2018,2018-01-01,2017 Quick-Step Floors,Wilfried Peeters
Groupama-FDJ 2018,2018-01-01,FDJ 2017,Thierry Bricaud
2018 Bora-Hansgrohe,2018-01-01,2017 Bora-Hansgrohe,Jens Zemke
Katusha-Alpecin 2018,2018-01-01,Katusha-Alpecin 2017,Gennady Mikhaylov
Mitchelton-Scott 2018,2018-01-01,Orica-Scott 2017,Laurenzo Lapage
Astana 2018,2018-01-01,Astana 2017,Stefano Zanini
EF Education First-Drapac 2018,2018-01-01,Cannondale-Drapac 2017,Fabrizio Guidi
Mitchelton-Scott 2018,2018-01-01,Orica-Scott 2017,Matthew Wilson
Quick-Step Floors 2018,2018-01-01,2017 Quick-Step Floors,Davide Bramati
Astana 2018,2018-01-01,Astana 2017,Giuseppe Martinelli
Groupama-FDJ 2018,2018-01-01,FDJ 2017,Sébastien Joly
