col0,col1,col2
Fundació Comte de Barcelona,Juan Carlos I,Barcelona
Turismo Valencia Convention Bureau,Joan Calabuig,Valencia
Fundació Bosch i Cardellach,mayor of Sabadell,Sabadell
Fondation Charles-de-Gaulle,Hervé Gaymard,7th arrondissement of Paris
Pierre-Gilles de Gennes foundation,Jean-François Joanny,5th arrondissement of Paris
Netherlands War Graves Foundation,Piet Hein Donner,The Hague
Fundació Ramon Llull,Vicenç Villatoro i Lamolla,Ordino
Pasqual Maragall Foundation,Cristina Maragall i Garrigosa,Barcelona
Fondazione Ugo e Olga Levi,Davide Croff,Venice
Fondation Napoléon,Victor-André Masséna,Paris
Andrew W. Mellon Foundation,Elizabeth Alexander,New York City
LEGO Foundation,Thomas Kirk Kristiansen,Billund Municipality
Barcelona Institute for Science and Technology,Andreu Mas-Colell,Barcelona
Danish National Research Foundation,Jens Kehlet Nørskov,Copenhagen Municipality
Fundació Josep Irla,Joan Manuel Tresserras i Gaju,Barcelona
Center for Inquiry,Eddie Tabash,Amherst
Freedom From Religion Foundation,Stephen Hirtle,Madison
Pro Helvetia,Willy Spühler,Geneva
Fundación Amigos del Museo del Prado,"Carlos Zurita, Duke of Soria",Madrid
Heydar Aliyev Foundation,Mehriban Aliyeva,Baku
