col0,col1,col2
Ministry of Health (Cyprus),Republic of Cyprus,Building of Ministry of Health (Cyprus)
United States Department of Health and Human Services,United States of America,Hubert H. Humphrey Building
Ministry of Public Health,Thailand,Talat Khwan
Ministry of Health and Welfare,South Korea,Government Complex Sejong
Virginia Department of Health,Virginia,Richmond
Alaska Department of Health and Social Services,Alaska,Anchorage
Wyoming Department of Health,Wyoming,Cheyenne
New Mexico Department of Health,New Mexico,Santa Fe
New York State Department of Health,New York,Albany
Arizona Department of Health Services,Arizona,Phoenix
Ministry of Health,Chile,Santiago
Ministry of Health and Social Affairs,Sweden,Stockholm
"Ministry of Social Affairs, Labor, Health and Demography",Rhineland-Palatinate,Mainz
"Ministry of Labor, Health and Social Affairs of North Rhine-Westphalia",North Rhine-Westphalia,Düsseldorf
Secretariat of Health,Mexico,Mexico City
Ministry of Health of Germany,Germany,Bonn
Ministry of Health (Italy),Italy,Rome
