col0,col1,col2,col3
"2018 Tour of Norway, Stage 1",Roompot-Nederlandse Loterij 2018,2018-05-16,2018 Tour of Norway
"2018 Ladies Tour of Norway, Stage 2",2018 FDJ-Nouvelle Aquitaine-Futuroscope season,2018-08-18,2018 Ladies Tour of Norway
"2018 Ladies Tour of Norway, Stage 1",2018 FDJ-Nouvelle Aquitaine-Futuroscope season,2018-08-17,2018 Ladies Tour of Norway
"2017 Vuelta a España, Stage 2",2017 Bora-Hansgrohe,2017-08-20,2017 Vuelta a España
"2017 Vuelta a España, Stage 4",UAE Team Emirates 2017,2017-08-22,2017 Vuelta a España
"2017 Vuelta a España, Stage 21",Bahrain-Merida 2017,2017-09-10,2017 Vuelta a España
"2017 Vuelta a España, Stage 13",Bahrain-Merida 2017,2017-09-01,2017 Vuelta a España
"2016 Ladies Tour of Norway, Stage 1",Rabo Liv Women 2016,2016-08-12,2016 Ladies Tour of Norway
"2015 Ladies Tour of Norway, Stage 1",Boels Dolmans 2015,2015-08-15,2015 Ladies Tour of Norway
"2014 Ladies Tour of Norway, Stage 1",Specialized-Lululemon 2014,2014-08-16,2014 Ladies Tour of Norway
"2017 Arctic Race of Norway, Stage 2",Sport Vlaanderen-Baloise 2017,2017-08-11,2017 Arctic Race of Norway
"2017 Tour des Fjords, Stage 3",Sport Vlaanderen-Baloise 2017,2017-05-26,2017 Tour des Fjords
"2018 Tour de France, stage 21",Sky 2018,2018-07-29,2018 Tour de France
"2018 Tour de France, stage 4",Katusha-Alpecin 2018,2018-07-10,2018 Tour de France
