col0,col1,col2,col3
State archives of the canton of Berne,Bern-Mittelland administrative district,class B Swiss cultural property of regional significance,Switzerland
Staatsarchiv Basel-Stadt,Basel-Stadt,class B Swiss cultural property of regional significance,Switzerland
State archives of the canton of Berne,canton of Bern,class B Swiss cultural property of regional significance,Switzerland
Staatsarchiv Basel-Stadt,Basel,class B Swiss cultural property of regional significance,Switzerland
State archives of the canton of Berne,Bern,class B Swiss cultural property of regional significance,Switzerland
Archives de l'État de Neuchâtel,Neuchâtel,class A Swiss cultural property of national significance,Switzerland
Staatsarchiv Graubünden,Chur,class A Swiss cultural property of national significance,Switzerland
Staatsarchiv Kanton Basel-Landschaft,Liestal,class A Swiss cultural property of national significance,Switzerland
Staatsarchiv des Kantons Solothurn,Solothurn,class A Swiss cultural property of national significance,Switzerland
Jura cantonal archives,Porrentruy,class A Swiss cultural property of national significance,Switzerland
Staatsarchiv des Kantons Schwyz,Schwyz,class A Swiss cultural property of national significance,Switzerland
Staatsarchiv Uri,Altdorf,class A Swiss cultural property of national significance,Switzerland
Staatsarchiv Zug,Zug,class A Swiss cultural property of national significance,Switzerland
state archives of the canton of Valais,Sion,class A Swiss cultural property of national significance,Switzerland
