col0,col1,col2,col3
Leipziger Universitätschor,David Timm,Friedrich Rabenschlag,1926-01-01
Mainzer Domchor,Karsten Storck,Wilhelm Emmanuel Freiherr von Ketteler,1866-01-01
Meissner Kantorei 1961,Christfried Brödel,Erich Schmidt,1961-01-01
Monteverdi-Chor Hamburg,Gothart Stier,Jürgen Jürgens,1955-01-01
Orpheus Kammerchor München,Gerd Guglhör,Gerd Guglhör,1982-01-01
Reger-Chor,Gabriel Dessauer,Gabriel Dessauer,1985-01-01
Kantorei der Stiftskirche Stuttgart,Kay Johannsen,Kay Johannsen,1994-01-01
Gondwana Choirs,Lyn Williams,Lyn Williams,1989-01-01
Oxford Camerata,Jeremy Summerly,Jeremy Summerly,1984-01-01
Greek Byzantine Choir,Lykourgos Angelopoulos,Lykourgos Angelopoulos,1977-01-01
Musica Ficta,Bo Holten,Bo Holten,1996-01-01
EuropaChorAkademie,Joshard Daus,Joshard Daus,1997-01-01
Chorus sine nomine,Johannes Hiemetsberger,Johannes Hiemetsberger,1991-01-01
Vocal Concert Dresden,Peter Kopp,Peter Kopp,2008-01-01
Kammerchor I Vocalisti,Hans-Joachim Lustig,Hans-Joachim Lustig,1991-01-01
Dresdner Motettenchor,Matthias Jung,Hans-Christoph Rademann,1996-01-01
Dresdner Kammerchor,Hans-Christoph Rademann,Hans-Christoph Rademann,1985-01-01
Württembergischer Kammerchor,Dieter Kurz,Dieter Kurz,1970-01-01
Ensemble Vocal (Hamburg choir),Cornelius Trantow,Cornelius Trantow,1994-01-01
Norddeutscher Figuralchor,Jörg Straube,Jörg Straube,1981-01-01
