col0,col1,col2
Schweizerische Bauernhausforschung,Benno Furrer,Canton of Zug
Mémoires d'ici,Sylviane Messerli,canton of Bern
Centre Dürrenmatt Neuchâtel,Betschart Madeleine,Neuchâtel
Kunstmuseum Basel,Josef Helfenstein,Basel-Stadt
Centre international de recherches sur l'anarchisme,Marianne Enckell,Lausanne
Basel University Library,Alice Keller,Basel
National Museum Zurich,Andreas Spillmann,Zürich
ETH Library,Rafael Ball,Zürich
Musée d'Art et d'Histoire,Jean-Yves Marin,Geneva
Swiss Literary Archives,Irmgard Wirtz Eybl,Bern
Swiss Federal Archives,Philippe Künzler,Bern
Swiss National Library,Marie-Christine Doffey,Bern
Kunsthalle Bern,Valérie Knoll,Bern
Swiss National Museum - Castle of Prangins,Helen Bieri Thomson,Canton of Vaud
Archives de l'État de Neuchâtel,Arthur Piaget,Canton of Neuchâtel
Photoforum Pasquart,Danaé Panchaud,Biel/Bienne
