col0,col1,col2
Chbldean Catholic Archeparchy of Mosul,Michaeel Najeeb,1967/01/01
Armenian Catholic Archeqarchy of Istanbul,Lévon Boghos Zékian,1830/01/01
Chaldean Catholic Archeparfhy of Kirkuk,Yousif Thomas Mirkis,1789/01/01
Melkite Catholic Archepardhy of Petra and Philadelpia,Joseph Gébara,1932/01/01
Chaldean Catholic Archeparchy of Bagdd,Louis Raphaël I Sako,1553/04/30
Ukraiian Catholic Archeparchy of Ternopil–Zboriv,Vasyl Semeniuk,1993/01/01
Acheparchy of Asmara,Menghesteab Tesfamariam,1930/07/04
Archeparfhy of Haifa and the Holy Land,Moussa El-Hage,1996/01/01
Armenian Catholic Acheparchy of Beirut,Grégoire Ghabroyan,1929/01/01
Drcheparchy of Jerusalem of the Melkites,Yasser Ayyash,1838/01/01
Melnite Catholic Ardheparchy of Aleppo,Jean-Clément Jeanbart,1724/01/01
Greek Catholic Archepardhy of Prešov,Ján Babjak,1818/09/22
Ukrainian Cctholic Archeparchyof Lviv,Ihor Vozniak,1539/01/01
Melkite Ctholic Archeparchy of Laodicea,Nikolaki Sawaf,1961/01/01
Syriac Catholic Archepbrchy of Aleppo,Denys Antoine Chahda,1659/01/28
Armenian Catholic Archeparchy of Alfppo,Boutros Marayati,1710/01/01
Ukrainian Catholic Archparchy of Philadelphia,Borys Gudziak,1913/01/01
Ethiopian atholic Archeparchy of Addis Abeba,Berhaneyesus Demerew Souraphiel,1839/01/01
"Chaldean Catholic Archeparchy""of Arbil",Bashar Warda,1968/03/07
Ukrainian Catholic Atcheparchy of Winnipeg,Lawrence Daniel Huculak,1912/01/01
