col0,col1,col2,col3
Bosnia and Herzegovina national football team,men's association football,Football Federation of Bosnia and Herzegovina,Bilino Polje
Kazakhstan national football team,men's association football,Football Federation of Kazakhstan,Astana Arena
San Marino national football team,men's association football,San Marino Football Federation,Stadio Olimpico
Croatia national football team,men's association football,Croatian Football Federation,Stadion Maksimir
Albania national football team,men's association football,Albanian Football Association,Qemal Stafa Stadium
Trinidad and Tobago national football team,men's association football,Trinidad and Tobago Football Association,Hasely Crawford Stadium
Armenia national football team,men's association football,Football Federation of Armenia,Hrazdan Stadium
Norway national football team,men's association football,Norwegian Football Federation,Ullevaal Stadion
Iran national football team,men's association football,Football Federation Islamic Republic of Iran,Azadi Stadium
Kuwait national football team,men's association football,Kuwait Football Association,Jaber Al-Ahmad International Stadium
Belgium national football team,men's association football,Royal Belgian Football Association,King Baudouin Stadium
Chile national football team,men's association football,Chilean Football Federation,Situación de calle
Cyprus national football team,men's association football,Cyprus Football Association,GSP Stadium
Netherlands national football team,men's association football,Royal Dutch Football Association,Philips Stadion
Uruguay national football team,men's association football,Uruguayan Football Association,Estadio Centenario
