col0,col1,col2
Arizona Archaeological and Historical Society,1916-01-01,Tucson
Col·legi Episcopal de Lleida,1958-01-01,Lleida
Col·legi Bell-lloc,1965-01-01,Girona
International Education Association of South Africa,1997-01-29,Pretoria
UNIT Factory,2016-01-01,Kyiv
Escola de Mitjans Audiovisuals de Barcelona,1970-01-01,Barcelona
Hartland Institute,1983-01-01,"Rapidan, Virginia"
Royal Botanic Garden Edinburgh,1670-01-01,City of Edinburgh
International Schools Association of Thailand,1994-01-01,Pak Kret
The White Hills Park Federation Trust,2006-01-01,Nottingham
P.E.O. Sisterhood,1869-01-01,Des Moines
East–West Center,1960-01-01,Honolulu
Real Colegio de La Pureza,1819-01-01,Palma
Escola Tècnica Superior d'Enginyeria del Disseny,1851-01-01,Valencia
