col0,col1,col2
Coastal Bend Aviators,2007-01-01,2003-01-01
Cleveland Tate Stars,1922-01-01,1922-01-01
Cleveland Browns,1924-01-01,1924-01-01
Charlotte Rangers,2002-01-01,1987-01-01
Butte Copper Kings,2000-01-01,1978-01-01
Hunter Eagles,1998-01-01,1994-01-01
NTT Shikoku baseball team,1999-01-01,1958-01-01
Fort Myers Sun Sox,1990-01-01,1989-01-01
Zanesville Infants,1909-01-01,1908-01-01
Yuma Desert Rats,2012-01-01,2005-01-01
West Virginia Coal Sox,1993-01-01,1993-01-01
Waterloo White Hawks,1956-01-01,1946-01-01
Racine Belles,1950-01-01,1943-01-01
Philadelphia Giants I,1911-01-01,1902-01-01
Parramatta Patriots,1992-01-01,1989-01-01
Nishi Nippon Pirates,1950-01-01,1950-01-01
Melbourne Reds,1999-01-01,1989-01-01
Melbourne Monarchs,1999-01-01,1989-01-01
Macon Peaches,2003-01-01,1892-01-01
Abbeville Athletics,1952-01-01,1946-01-01
Brother Elephants,2013-12-02,1989-01-01
Daiei Unions,1958-01-01,1957-01-01
