col0,col1,col2
Eisai,kabushiki gaisha,pharmaceutical company
Orion Corporation,julkinen osakeyhtiö,pharmaceutical industry
Laboratoires Servier,private limited liability company,pharmaceutical industry
Sanofi,société anonyme,pharmaceutical industry
Sanitas,Akcinė bendrovė,pharmaceutical industry
Actavis,Société à responsabilité limitée,pharmaceutical industry
Amgen (United Kingdom),private company limited by shares,pharmaceutical industry
Astellas Pharma (United Kingdom),private company limited by shares,pharmaceutical industry
Perrigo,public limited company,pharmaceutical industry
Allergan plc,public limited company,pharmaceutical industry
Boehringer Ingelheim,Kommanditgesellschaft (Germany),pharmaceutical industry
Takeda Pharmaceutical Company,kabushiki gaisha,pharmaceutical industry
Daiichi Sankyo,kabushiki gaisha,pharmaceutical industry
Purdue Pharma,limited partnership,pharmaceutical industry
Mylan,public company,pharmaceutical industry
Celgene,public company,pharmaceutical industry
Pfizer,public company,pharmaceutical industry
Actelion,Aktiengesellschaft,pharmaceutical industry
Bausch Health,corporation,pharmaceutical industry
Biovail,corporation,pharmaceutical industry
