col0,col1,col2
Upper Silesia Brewery,Zabrze,Zabrze
Nasu Kohgen Beer,Tochigi Prefecture,Tochigi Prefecture
Lvivska Brewery,Lviv,Lviv
Tychy Brewery,Tychy,Tychy
Minoh Brewery,Ōsaka Prefecture,Minō
Břevnovský monastic brewery,Břevnov,Prague
Third Street Aleworks,Santa Rosa,Santa Rosa
Aktien-Brauerei-Gesellschaft Friedrichshöhe,Berlin,Friedrichshain
Heinrich Reissdorf,Rodenkirchen,Cologne
Freiberger Brauhaus,Freiberg,Freiberg
Felsenkeller,Dresden,Dresden
Fränkisches Freilandmuseum,Bad Windsheim,Bavaria
"Lion Brewery, Inc.",Wilkes-Barre,Wilkes-Barre
Harveys Brewery,Lewes,Lewes
Mother's Brewing Company,Springfield,Springfield
