col0,col1,col2,col3,col4
2012 Trophée Eric Bompard - ladies' singles free skating,senior,10,Elizaveta Tuktamysheva,International Skating Union
2012 Trophée Eric Bompard - pair skating free skating,senior,7,Yuko Kavaguti,International Skating Union
2012 NHK Trophy - ladies' singles free skating,senior,9,Mao Asada,International Skating Union
2012 Rostelecom Cup - men's singles free skating,senior,10,Patrick Chan,International Skating Union
2011 Four Continents Figure Skating Championships - ladies' singles free skating,senior,24,Jaimee Nobbs,International Skating Union
2010 Four Continents Figure Skating Championships - men's singles free skating,senior,20,Adam Rippon,International Skating Union
2011 Four Continents Figure Skating Championships - pair skating free skating,senior,10,Pang Qing,International Skating Union
2010 Four Continents Figure Skating Championships - ladies' singles free skating,senior,20,Amélie Lacoste,International Skating Union
2013 Cup of China - men's singles free skating,senior,9,Song Nan,International Skating Union
2013 Cup of China - ladies' singles free skating,senior,10,Carolina Kostner,International Skating Union
2013 Skate Canada International - men's singles free skating,senior,10,Patrick Chan,International Skating Union
2013 Skate Canada International - pair skating free skating,senior,8,Mari Vartmann,International Skating Union
2013 Cup of China - pair skating free skating,senior,8,Aljona Savchenko,International Skating Union
