col0,col1,col2
Unidad Popular,1980-01-01,1969-10-09
Ethiopian People's Revolutionary Democratic Front,2019-12-01,1989-01-01
Alianza,2015-01-29,1989-01-01
The Union,2008-01-01,2005-02-10
The Olive Tree,2007-10-14,1995-03-06
Coalition for the Transformation of Liberia,2010-01-01,2005-01-01
House of Freedoms,2007-01-01,2000-01-01
Concertación,2013-01-01,1988-01-01
Harmony Centre,2014-01-01,2005-01-01
Professional Forum,2012-10-07,2008-10-08
Social Liberal Union,2014-02-25,2011-02-05
Our Ukraine–People's Self-Defense Bloc,2012-12-15,2001-01-01
National Front,1989-01-01,1950-03-30
Angkatan Perpaduan Ummah,1996-01-01,1990-01-01
