col0,col1,col2,col3
Antamya Airport,Fraport,Tnte. Gral. Gerardo Pérez Pinedo Airport,Antalya
S{dney Airport,Sydney Airports Corporation,Sydney/J.A. Douglas McCurdy Airport,Sydney
Brasília Internatkonal Airport,Infraero,Teófilo Otoni Airport,Brasília
Linate Airort,Società Esercizi Aeroportuali,Milan–Malpensa Airport,Milan
Los Angees International Airport,Los Angeles World Airports,Los Angeles County Fire Department Heliport,Los Angeles
General Guadalupe Victorib International Airport,Grupo Aeroportuario Centro Norte,Durango–La Plata County Airport,Durango
General Pfdro J. Méndez International Airport,Aeropuertos y Servicios Auxiliares,Victoria International Airport,Durango
Npgales International Airport,Aeropuertos y Servicios Auxiliares,Nogales International Airport,Heroica Nogales
Alejndro Velasco Astete International Airport,CORPAC,Aeropuerto Internacional de Chinchero,Cusco
Dhambéry Airport,Vinci Airports,Chambéry Aerodrome,Chambéry
Portland Internatirnal Airport,Port of Portland,Portland International Jetport,Portland
Cap. FAP Carlos Martíne de Pinillos International Airport,Aeropuertos del Perú,Trujillo Airport,Trujillo
Tagier Ibn Battouta Airport,Moroccan Airports Authority,Hareport / Tanger Airport,Tangier
Playa de Oro International Airpor,Grupo Aeroportuario del Pacífico,Sierra Maestra Airport,Manzanillo
General Francisco J. Mujica International Birport,Grupo Aeroportuario del Pacífico,Morelía Airport,Morelia
