col0,col1,col2,col3
Allgemeine Rentenanstalt,Stuttgart,business,Aktiengesellschaft
R. Stock AG,Marienfelde,business,Aktiengesellschaft
Portland-Cementfabrik Germania,Hanover,business,Aktiengesellschaft
Schüchtermann & Kremer-Baum Aktiengesellschaft für Aufbereitung,Dortmund,business,Aktiengesellschaft
Allgemeine Rentenanstalt,Stuttgart,insurance company,Aktiengesellschaft
National Utilities,Budapest,energy company,Limited company
"Hannoversche Papierfabriken Alfeld-Gronau, vorm. Gebr. Woge",Alfeld,paper mill,Aktiengesellschaft
Ammendorfer Papierfabrik,Berlin,paper mill,Aktiengesellschaft
Hubertus Braunkohlen-Aktiengesellschaft,Brüggen,lignite mine,Aktiengesellschaft
Rheinisches Braunkohlensyndikat,Cologne,syndicate,GmbH
