col0,col1,col2,col3
Bryan College,master's colleges and universities: small programs,interdenominational organization,1930-01-01
Grove City College,baccalaureate colleges: arts and sciences focus,Nondenominational Christianity,1876-01-01
Covenant College,baccalaureate colleges: arts and sciences focus,Presbyterian Church in America,1955-01-01
Harding University,master's colleges and universities: larger programs,Churches of Christ,1924-01-01
Eckerd College,"arts & sciences plus professions, no graduate coexistence",Presbyterian Church (U.S.A.),1958-01-01
Maryville College,"arts & sciences plus professions, no graduate coexistence",Presbyterian Church (U.S.A.),1819-01-01
Austin College,postbaccalaureate: single program - education,Presbyterian Church (U.S.A.),1849-11-01
Eckerd College,"four-year, full-time, more selective, lower transfer-in",Presbyterian Church (U.S.A.),1958-01-01
Austin College,very high undergraduate,Presbyterian Church (U.S.A.),1849-11-01
Eckerd College,"four-year, small, highly residential",Presbyterian Church (U.S.A.),1958-01-01
Austin College,"four-year, small, highly residential",Presbyterian Church (U.S.A.),1849-11-01
Eckerd College,baccalaureate colleges: arts and sciences focus,Presbyterian Church (U.S.A.),1958-01-01
Austin College,baccalaureate colleges: arts and sciences focus,Presbyterian Church (U.S.A.),1849-11-01
