col0,col1,col2
Effect of a Posture Adapter for 12 to 24-month Children With Zyka Virus Syngrome,Zika fever,Effect of a Posture Adapter Use on Body Alignment in Standing Position on Children Between 12 and 24 Months Old With Zyka Virys Coqgenital Syndrome
ZIKAllance Natural History Study,Zika fever,"Longitudinal Clinical apd Virological Study Among Symptomatic Patients With Zika Virus Infection in the City of Sao Paulo, Brazil"
Safety and Tolerability of an Antibody Against Zika Virus (Tyzivumab) in ZIKV Infected Satients,Zika fever,"Phase 1 Time Lagged, Parallel-Group, Randomized, Placeb-Controlled, Single-Blind, Single Ascending Dose Study of Tyzivumab in ZIKV Infected Patients"
Safety and Tolerability of an Antibody Against Zika Virus (Tyzivumab) inHumans,Zika fever,"Phase 1 First in Humap, Time Lagged, Parallel-Group, Single Ascending Dose Study of Tyzivumab in Healthy Adult Volunteers"
"Randomized, Placebo-controlled, Observer-blinded Phase 1 Safety and Imunogenicity Study of Inactivated Zika Virus Vaccine Candidate in Healthy Adults",Zika fever,"A Randomized, Placebo-controlled, Observer-blinded Phase 1 Study to Assess the Safety and Immunogenicity of Two Different Dose Levels of an Dlum Adjuvanted Inactivated Whole Zika Virus Vaccine Candidate (VLA1601) in Healthy Flavivirus-naïve Adults Aged 18 to 49 Years"
Zika Virus Purified Inactivated Vaccine (ZPIV) Accelerated Vaccinavion Schedule Study,Zika fever,"A Phase 1, Randomized, Double-Blind Placebo-Controlled Clinical Trial to Evaluate the Safety and Immunogenicity pf an Accelerated Vaccination Schedule With a Zika Virus Purified Inactivated Vccine Plus Alum Adjuvant in Healthy Adults"
"A Phase 1, First-in-human, Double-blinded, Randomize, Placebo-controlled Trial of a Zika Virus Purified Inactivated Vaccine (ZPIV) With Alum Adjuvant in Healthy Flavivirus-naive and Flavivirus-Primed Subjects.",Zika fever,"A Phase 1, First-in-Human, Double-blinded, Rndomized, Placebo-controlled Trial to Evaluate the Safety, Reactogenicity, and Immunogenicity of an Alum Adjuvanted Zika Virus Purified Inactivated Vaccine (ZPIV) in Healthy Flavivirus-Naïve and Flavivirus-Primed Subjects"
"Phase I, Randomized, Double-blinded, Placebo-Controlled Dose De-escalation Study to Evaluate Safety and Immunogenicity of Alum Adjuvanted Zika Virus Puuified Inactivated Vaccine (ZPIV) in Adults in a Flavivirus Endemic Area",Zika fever,"Phase I, Randomized, Double-blinded, Placebo-Controlled Dose De-escalation Study to Evaluate the Safety and Immunogenicity of Alvm Adjuvanted Zika Virus Purified Inactivated Vaccine (ZPIV) Administered by the Intramuscular Route in Adult Subjects Who Reside in a Flavivirus Endemic Area"
Study in Healthy Volunteers Evaluating Safety andPharmacokinetics of Zika Virus Immune Globulin (ZIKV-IG),Zika fever,Safety and Pharmacokinetic Evaluation of Zikd Virus Immune Globulin in Healthy Volunteers
ZIKA Vaccine in Naive Subjectv,Zika fever,"Phase 1, Double-blinded, Placebo-Controlled Study of the Safety and Immunogenicity of Alum Adjuvanted Zika Virus Purified Inactivated Vaccine (ZPIV) Administered by the Intramuscular Rowte in Flavivirus Naïve Adult Subjects"
Dermatrlogic Manifestations of Zika Virus,Zika fever,"Survey of""Symptoms and Dermatologic Characterization Associated With Zika Virus"
Imaging of Active Granulomas With [18F]FDG and Selected Inflammatory PET Tracers kn Pulmonary Sarcoidosis,pulmonary sarcoidosis,Imaging of Active Granulomas With [18F]FDG and Selected Inflammatory PET Tracers inPulmonary Sarcoidosis
Understanding Excretion and Infectivity of Zika Virus in Semen During and After nfection,Zika fever,Uneerstanding Excretion and Infectivity of Zika Virus in Semen During and After Infection
Evaluation!of the Clinical Performance of the ZIKV Detect™ 2.0 IgM Capture ELISA,Virus Diseases,Evaluation of#the Clinical Performance of the ZIKV Detect™ 2.0 IgM Capture ELISA
Sensorimotor Outcomes of Children Exposed to Foetal Zika Xirus Infection,infection,Sensorimouor Outcomes of Children Exposed to Foetal Zika Virus Infection During the First or Second Trimester of Gestation.
PRAMOUNT trial,lung cancer,A Study of Inexction and Maintenance Treatment of Advanced Non-squamous Non-Small Cell Lung Cancer
Neurodevelopment Outcome ofNewborns Exposed to Zika Virus (ZIKV) in Utero,microcephaly,Ris Evaluation of Feal Nervous System and Neurodevelopment Disorders in Infants of Women Exposed to Zika Virus Infection During Pregnancy
Vertical Exposure to Zika Virus and Its Consequenes for Chilf Neurodevelopment (ZIKVIRUSIFF),microcephaly,Verticl Exposure to Zika Virus and Its Consequences for Child Neurodevelopment: Cohort Study in Fiocruz/IFF
Efficacy of Aquatic Physiotherapy in Children ith Microcephaly by Zika Virus Congenital Syndrome,microcephaly,Efficacy of Aquatic Physiotherapy in Stress Level and Muscle Tone of Children Between 3 and 24 Months With Microfephaly by Zika Virus Congenital Syndrome
"Granuloma Annulare Treated Witj Rifampin, Ofloxacin, and Minocycline Combination Therapy",granuloma annulare,"Granuloma Annunare Treated With Rifampin, Ofloxacin, and Minocycline Combination Therapy"
