col0,col1,col2
Atuona Airport,Hiva-Oa,1971-12-29
Andøya Airport,Andøya,1957-01-01
Naxos Island National Airport,Naxos Island,1992-07-03
Stord Airport,Stord,1985-10-25
Sandnessjøen Airport,Alsta,1968-01-01
Stokmarknes Airport,Langøya,1972-01-01
Svolvær Airport,Austvågøya,1972-01-01
Tromsø Airport,Tromsøya,1963-01-01
Milos Island National Airport,Milos,1973-01-17
Chios Island National Airport,Chios,1969-01-01
Tripoli Airport,Peloponnese,1973-01-01
Totegegie Airport,Pacific Ocean,1967-01-01
Leknes Airport,Vestvågøya,1972-01-01
Rørvik Airport,Inner-Vikna,1986-01-01
Lemnos International Airport,Lemnos,1959-01-01
Alderney Airport,Alderney,1935-01-01
Hammerfest Airport,Kvaløya,1974-01-01
Tiree Airport,Tiree,1935-01-01
Karpathos Island National Airport,Karpathos,1970-01-01
Kefalonia International Airport,Kefalonia,1971-01-01
