col0,col1,col2,col3
FC Gifu,Koji Gyotoku,NGK,2001-01-01
FC Nordsjælland,Kasper Hjulmand,DHL,1991-01-01
Club Nacional de Football,Álvaro Gutiérrez,ANTEL,1899-01-01
Melbourne City Football Club,Warren Joyce,Etihad Airways,2009-06-12
Júbilo Iwata,Hideto Suzuki,Yamaha Corporation,1972-01-01
Milton Keynes Dons F.C.,Robbie Neilson,Suzuki,2004-01-01
Havant & Waterlooville F.C.,Lee Bradbury,Carlsberg Group,1998-01-01
Sanfrecce Hiroshima,Hajime Moriyasu,Mazda,1992-01-01
Qingdao Jonoon F.C.,Blaž Slišković,Hisense,1990-01-01
Antalyaspor,Bülent Korkmaz,SunExpress,1966-01-01
Borussia Mönchengladbach,Marco Rose,Deutsche Postbank,1900-01-01
FC Lokomotiv Moscow,Yuri Semin,Russian Railways,1923-01-01
Los Angeles Galaxy,Guillermo Barros Schelotto,Herbalife,1995-01-01
Borussia Dortmund,Lucien Favre,Evonik Industries,1909-12-19
Chicago Fire FC,Veljko Paunović,Motorola,1997-10-08
Eintracht Braunschweig,André Schubert,SEAT,1895-01-01
Hellas Verona F.C.,Ivan Jurić,Air Dolomiti,1903-01-01
Malmö FF,Uwe Rösler,Volkswagen Group,1910-01-01
C.S.D. Rangers,Leonardo Zamora,Total S.A.,1902-01-01
Paris FC,Mehmed Baždarević,Vinci,1969-01-01
