col0,col1,col2,col3
Green Party Taiwan,Wang Hau-yu,Zhongzheng District,Taiwan
Oxygen Green Party,Ingrid Betancourt,La gran bretaña,Colombia
Civil Will-Green Party,Sanjaasürengiin Oyuun,Ulaanbaatar,Mongolia
Australian Greens,Richard Di Natale,Canberra,Australia
Greens of Serbia,Ivan Karić,Belgrade,Serbia
Green Party,Ondřej Liška,Prague,Czech Republic
Party of Greens of Ukraine,Vitaliy Kononov,Kyiv,Ukraine
Latvian Green Party,Raimonds Vējonis,Riga,Latvia
Left-Green Movement,Katrín Jakobsdóttir,Reykjavík,Iceland
Alliance '90/The Greens,Robert Habeck,Berlin,Germany
