col0,col1,col2,col3,col4
legislative body of Galway City Council,18,Ireland,Galway,3
legislative body of Leitrim County Council,18,Ireland,County Leitrim,3
legislative body of Laois County Council,19,Ireland,County Laois,3
legislative body of Cork City Council,31,Ireland,Cork,6
legislative body of Dublin City Council,63,Ireland,Dublin,9
Taitung County Council,30,Taiwan,Taitung County,15
Lienchiang County Council,9,Taiwan,Lienchiang County,4
Kinmen County Council,19,Taiwan,Kinmen,3
Hualien County Council,33,Taiwan,Hualien County,10
Yilan County Council,34,Taiwan,Yilan County,13
Penghu County Council,19,Taiwan,Penghu County,6
Pingtung County Council,55,Taiwan,Pingtung County,16
Yunlin County Council,43,Taiwan,Yunlin County,6
Taoyuan City Council,60,Taiwan,Taoyuan City,14
