col0,col1,col2,col3
Lacoste,retail,S.A.,Maus Frères
Media Markt,retail,GmbH,Media-Saturn-Holding
e-mart,retail,joint-stock company,Shinsegae
Safeway,retail,joint-stock company,Cerberus Capital Management
Perekryostok,retail,joint-stock company,X5 Retail Group
Real,retail,GmbH,Metro AG
Verizon Wireless,telecommunications industry,subsidiary,Vodafone
Zara,textile industry,public company,Inditex
Massimo Dutti,retail,public company,Inditex
ALDI Magyarország,trade,Kommanditgesellschaft,ALDI Süd
