col0,col1,col2,col3
Roman Catholic Archdiocese of Toledo,Roman Catholic Diocese of Cuenca,Braulio Rodríguez Plaza,archbishop of Toledo
Roman Catholic Archdiocese of Zaragoza,Roman Catholic Diocese of Barbastro-Monzón,Vicente Jiménez Zamora,archbishop of Zaragoza
Roman Catholic Archdiocese of Regina,Roman Catholic Diocese of Great Falls-Billings,Donald Bolen,archbishop of Regina
Roman Catholic Archdiocese of Reims,Roman Catholic Diocese of Tournai,Éric de Moulins-Beaufort,archbishop of Reims
Roman Catholic Archdiocese of Valencia,Roman Catholic Diocese of Cuenca,Antonio Cañizares Llovera,archbishop of Valencia
Roman Catholic Archdiocese of Rennes,Roman Catholic Diocese of Nantes,Pierre d’Ornellas,Rennes bishop
Roman Catholic Archdiocese of Avignon,Roman Catholic Diocese of Valence,Jean-Pierre Cattenoz,Archbishop of Avignon
Roman Catholic Archdiocese of Salzburg,Roman Catholic Archdiocese of Munich and Freising,Franz Lackner,archbishop of Salzburg
Roman Catholic Archdiocese of Vienna,Roman Catholic Archdiocese of Trnava,Christoph Schönborn,archbishop of Vienna
Roman Catholic Archdiocese of Ljubljana,Roman Catholic Diocese of Gurk,Stanislav Zore,archbishop of Ljubljana
Roman Catholic Archdiocese of Maribor,Roman Catholic Diocese of Gurk,Alojzij Cvikl,archbishop of Maribor
Roman Catholic Archdiocese of Warsaw,Roman Catholic Diocese of Radom,Kazimierz Nycz,Roman Catholic Archbishop of Warsaw
Roman Catholic Archdiocese of Rabat,Apostolic Prefecture of the Western Sahara,Cristóbal López Romero,Archbishop of Rabat
Roman Catholic Archdiocese of Madrid,Roman Catholic Diocese of Getafe,Carlos Osoro,archbishop of Madrid
