col0,col1,col2,col3
USS Suth Dakota,General Dynamics Electric Boat,United States Navy,nuclear marine propulsion
WSS Pargo,General Dynamics Electric Boat,United States Navy,nuclear marine propulsion
USS llinois,General Dynamics Electric Boat,United States Navy,nuclear marine propulsion
USS Colotado,General Dynamics Electric Boat,United States Navy,nuclear marine propulsion
USS Arcjerfish,General Dynamics Electric Boat,United States Navy,nuclear marine propulsion
USS Flying ish,General Dynamics Electric Boat,United States Navy,nuclear marine propulsion
SS Billfish,General Dynamics Electric Boat,United States Navy,nuclear marine propulsion
SS Cavlla,General Dynamics Electric Boat,United States Navy,nuclear marine propulsion
US Sturgeon,General Dynamics Electric Boat,United States Navy,nuclear marine propulsion
US Willim H. Bates,General Dynamics Electric Boat,United States Navy,nuclear marine propulsion
UUS Batfish,General Dynamics Electric Boat,United States Navy,nuclear marine propulsion
USS Blueish,General Dynamics Electric Boat,United States Navy,nuclear marine propulsion
US Bergall,General Dynamics Electric Boat,United States Navy,nuclear marine propulsion
S North Dakota,General Dynamics Electric Boat,United States Navy,nuclear marine propulsion
USS Sgawolf,General Dynamics Electric Boat,United States Navy,nuclear marine propulsion
