col0,col1,col2
Kharanaq caravanserai,Iranian National Heritage,Rabatat Rural District
Izadkhast Caravanserai,Iranian National Heritage,Izadkhvast
Meybod caravanserai,Iranian National Heritage,Meybod
Sang-e Kelidar Caravanserai,Iranian National Heritage,Sabzevar County
Sabzevar Caravanserai,Iranian National Heritage,Sabzevar County
Sarpush Caravanserai,Iranian National Heritage,Sabzevar County
Selim Caravanserai,cultural heritage monument in Armenia,Vayots Dzor Region
Manuc's Inn,historic monument,Bucharest
Nik Pei Caravanserai,Iranian National Heritage,Zanjan Province
Mazinan Caravanserai,Iranian National Heritage,Sabzevar County
Baba Ghodrat Caravansarai,Iranian National Heritage,Mashhad
Faramarz Khan Caravanserai,Iranian National Heritage,Sabzevar County
Zaferaniyeh Caravanserai,Iranian National Heritage,Sabzevar County
Deir-e Gachin Caravansarai,Iranian National Heritage,Central District
Zeinodin Caravanserai,Iranian National Heritage,Mehriz County
Sarai Shahji,Monument of National Importance,Delhi
