col0,col1,col2
ASMAR,Valparaíso,warship
AG Weser,Bremen,U-181
Flender Werke,Lübeck,German submarine U-121
Deutsche Werft,Finkenwerder,German submarine U-2365
Abeking & Rasmussen,Lemwerder,ship
Daewoo Shipbuilding & Marine Engineering,Jung District,floating production storage and offloading
Samsung Heavy Industries,Seoul,ship
Nordseewerke,Emden,U-1105
Hyundai Mipo Dockyard,Ulsan,oil tanker
Bay Shipbuilding Company,Sturgeon Bay,tugboat
Cantieri Navali Codecasa,Viareggio,yacht
Astilleros Armón Vigo,Vigo,ship
Yarrow Shipbuilders,Glasgow,warship
Friedrich Krupp Germaniawerft,Kiel,German submarine U-97
Lürssen,Vegesack,yacht
Mitsubishi Heavy Industries,Minato-ku,ship
Nordic Yards Wismar,Wismar,ship
Armstrong Whitworth,Manchester,weapon
Perini Navi,Viareggio,sailing yacht
Heesen Yachts,Netherlands,luxury yacht
