col0,col1,col2
Anadolu Medical Center,Johns Hopkins Medicine International,2005-01-01
Allegheny General Hospital,Drexel University College of Medicine,1885-01-01
Austen Riggs Center,Cambridge Health Alliance,1913-01-01
Alvin J. Siteman Cancer Center,Barnes-Jewish Hospital,1999-01-01
Ayub Teaching Hospital,Ayub Medical College,1998-01-01
Alice Ho Miu Ling Nethersole Hospital,"Faculty of Medicine, The Chinese University of Hong Kong",1887-01-01
Altnagelvin Area Hospital,Queen's University Belfast,1960-01-01
Johns Hopkins All Children's Hospital,Johns Hopkins School of Medicine,1926-01-01
Atkinson Morley Hospital,"St George's, University of London",1869-01-01
B.C. Women's Hospital & Health Centre,University of British Columbia,1927-01-01
Amager Hospital,University of Copenhagen,1997-01-01
Bankura Sammilani Medical College,West Bengal University of Health Sciences,1956-01-01
Barnes-Jewish Hospital,Washington University School of Medicine,1914-01-01
Baycrest,University of Toronto Faculty of Medicine,1918-01-01
Berkshire Medical Center,University of Massachusetts Medical School,1875-01-01
Belford Hospital,University of Aberdeen School of Medicine,1863-01-01
Baylor University Medical Center at Dallas,Texas A&M Health Science Center College of Medicine,1903-01-01
Beijing Jishuitan Hospital,Peking University Health Science Center,1956-01-01
Ball Memorial Hospital,Indiana University,1929-01-01
Ben Taub General Hospital,Baylor College of Medicine,1963-01-01
