col0,col1,col2
Universidade de Passo Fundo,850,22500
Icahn School of Medicine at Mount Sinai,3770,780
Lafayette College,215,2488
Morehouse College,525,2800
Gettysburg College,180,2600
Furman University,272,2880
Webster University,1826,22000
University of the Pacific,966,6196
Juilliard School,340,800
Georgetown University,3457,17500
Northwestern University,2500,15000
Ohio Wesleyan University,200,1850
Carnegie Mellon University,1440,12500
Marquette University,730,12002
University of Notre Dame,1241,12179
Barnard College,800,2356
California Institute of Technology,979,2238
University of Chicago,2350,15000
Tufts University,1233,9517
Boston College,3800,14395
