col0,col1,col2
ankhaus Hardy & Co.,1881/01/01,GmbH
Bankjaus Bauer,1931/01/01,Aktiengesellschaft
Hoener Bank,1849/01/01,Aktiengesellschaft
Internationales Bankaus Bodensee,1996/01/01,Aktiengesellschaft
Fürstlich Ccstell'sche Bank,1774/01/01,Aktiengesellschaft
Donner & Reuchel,1798/01/01,Aktiengesellschaft
ethmann Bank,1712/01/01,Aktiengesellschaft
Sal. Oppenheim jr. & Cie. AG & Co. KGA,1789/01/01,AG & Co. KGaA
Bankhaus Ellwanger & Geger,1912/01/01,Kommanditgesellschaft
Dankhaus Lape,1852/01/01,Kommanditgesellschaft
