col0,col1,col2,col3
St. Bernard's School of Theology and Ministry,New York,postbaccalaureate: single program - other,"120 French Road, Rochester, NY, 14618"
Saint John's Seminary,Massachusetts,postbaccalaureate: single program - other,"127 Lake Street, Brighton, MA, 02135-3846"
Saint Joseph Seminary College,Louisiana,"four-year, full-time, inclusive, higher transfer-in","75376 River Road, St. Benedict, LA, 70457"
St. John Vianney College Seminary,Florida,"four-year, full-time, inclusive, higher transfer-in","2900 SW 87th Ave, Miami, FL, 33165-3244"
Saint John's Seminary,Massachusetts,"four-year, full-time, inclusive, higher transfer-in","127 Lake Street, Brighton, MA, 02135-3846"
St. Charles Borromeo Seminary,Pennsylvania,"four-year, medium full-time, inclusive, higher transfer-in","100 East Wynnewood Road, Wynnewood, PA, 19096"
Sacred Heart Major Seminary,Detroit,"four-year, higher part-time","2701 Chicago Blvd, Detroit, MI, 48206-1799"
Saint Meinrad Seminary and School of Theology,Saint Meinrad,exclusively graduate,"200 Hill Drive, St. Meinrad, IN, 47577"
Sacred Heart School of Theology,Hales Corners,exclusively graduate,"7335 S Hwy 100, Franklin, WI, 53132"
University of Saint Mary of the Lake,Mundelein,exclusively graduate,"1000 E Maple Ave, Mundelein, IL, 60060-1174"
St. Vincent de Paul Regional Seminary,Boynton Beach,exclusively graduate,"10701 South Military Trail, Boynton Beach, FL, 33436-4899"
Saint Vincent Seminary,Pennsylvania,exclusively graduate,"300 Fraser Purchase Rd, Latrobe, PA, 15650-2690"
St. Bernard's School of Theology and Ministry,New York,exclusively graduate,"120 French Road, Rochester, NY, 14618"
St. John's Seminary,California,exclusively graduate,"5012 Seminary Rd, Camarillo, CA, 93012-2500"
