col0,col1,col2
Church of Saint Poimen The Great in Noviye Vorotniky,Moscow Eparchy,1601-01-01
Church of Saint Nicholas on Bersenevka Street,Moscow Eparchy,1657-01-01
St Cosmas and St Damian Church,Moscow Eparchy,1401-01-01
"Saints Vera, Nadezhda, Lyubov and Sophia Church at Miusskoye Cemetery",Moscow Eparchy,1771-01-01
"Saint Michael Church, Chertovitsy",Diocese of Voronezh,1763-01-01
Church of Archangel Michael (Repnoe),Diocese of Voronezh,1802-01-01
"Church of the Exaltation of the Cross (Beryozovo, Ramonsky District)",Diocese of Voronezh,1903-01-01
Church of Ioannis Prodromos (Vologda),Diocese of Vologda and Veliky Ustyug,1710-01-01
Church of Dimitry Prilutsky na Navoloke,Diocese of Vologda and Veliky Ustyug,1401-01-01
"Zosima and Sabbatius Church, Kargopol",Diocese of Arkhangelsk and Kholmogory,1814-01-01
Church of Peter the Metropolitan (Pereslavl),Diocese of Yaroslavl and Rostov,1584-01-01
Church of Tsarevich Dmitry on the Blood in Uglich,Diocese of Yaroslavl and Rostov,1681-01-01
