col0,col1,col2,col3
Lena,10890,306,316.0
Sobrescobio,811,381,69.42
Santa Eulalia de Oscos,450,547,47.12
Ribera de Arriba,1854,648,21.98
Villaviciosa,14439,662,276.23
Tapia de Casariego,3786,645,65.99
Villayón,1206,357,132.46
Cabranes,1034,581,38.31
Mieres,37959,386,146.03
Gozón,10333,187,81.72
Noreña,5179,207,5.29
Siero,51667,0,211.23
Cangas del Narcea,12347,376,823.57
Carreño,10337,0,66.7
Allande,1648,1416,342.24
Ponga,586,628,205.98
Degaña,921,860,87.16
Corvera de Asturias,15549,362,46.01
Castrillón,22376,434,55.34
Morcín,2594,1712,50.05
