col0,col1,col2,col3,col4
Vista parcial de Serpentário. São Paulo/Sp. 02,São Paulo,9.0,paper,Museu Paulista
Vista parcial de Serpentário. São Paulo/Sp,São Paulo,7.0,paper,Museu Paulista
Vista pontual da Praça do Patriarca. São Paulo/Sp,São Paulo,11.2,paper,Museu Paulista
Vista parcial da Cidade de São Paulo/Sp,São Paulo,9.0,paper,Museu Paulista
Vista geral do Centro S. Paulo 103,São Paulo,11.8,paper,Museu Paulista
Hospital das Clínicas - S. Paulo Fotolabor São Paulo 71,São Paulo,12.5,paper,Museu Paulista
Vista parcial - S. Paulo Fotolabor 90,São Paulo,12.0,paper,Museu Paulista
Vista parcial de S. Paulo Fotolabor 89,São Paulo,12.3,paper,Museu Paulista
Vista aérea do Centro. São Paulo/Sp,São Paulo,12.3,paper,Museu Paulista
Vista parcial do Centro. São Paulo/Sp,São Paulo,12.4,paper,Museu Paulista
Praia de Copacabana - Rio de Janeiro - Brasil,Rio de Janeiro,8.9,trichromacy,Museu Paulista
Jardins da Praça de Paris - Rio de Janeiro,Rio de Janeiro,8.9,trichromacy,Museu Paulista
"Bondinho do Pão de Açúcar - Rio de Janeiro, RJ, Brazil",Rio de Janeiro,8.9,trichromacy,Museu Paulista
Vista parcial do Vale do Anhangabaú. São Paulo/SP,Martinelli Building,18.4,photographic paper,Museu Paulista
Vista aérea do Estádio Municipal Paulo Machado de Carvalho (Pacaembu). São Paulo/Sp. 02,São Paulo,5.9,paper,Museu Paulista
São Paulo - Vista Aérea,São Paulo,6.0,paper,Museu Paulista
Vista aérea do Centro. São Paulo/Sp,São Paulo,5.6,paper,Museu Paulista
Vista aérea do Ipiranga. São Paulo/Sp,São Paulo,6.0,paper,Museu Paulista
Candelária - Rio de Janeiro,Rio de Janeiro,8.9,trichromacy,Museu Paulista
Avenida Atlântica - Rio de Janeiro,Rio de Janeiro,8.9,trichromacy,Museu Paulista
